date,firm,n,sd,source,FIPDLFI,IdV,LN,UdC,LADESTRA,PD,M5S,FdI,NCDUdC,SI,AP,MDP,LeU,E,I,NcI
2014-03-11,TECNE,NA,NA,NA,25.2,,3.8,,,29.5,21.1,3.3,8,,,,,,,
2014-03-12,SWG,NA,NA,NA,23,1,4.6,,0.5,32.9,18.9,3.2,6.9,,,,,,,
2014-03-13,IXE,NA,NA,NA,22,0.8,4,,,31,21.9,3.1,6.9,,,,,,,
2014-03-16,EMG,NA,NA,NA,20.8,0.5,4.5,,,31.9,22.1,3.1,7,,,,,,,
2014-03-17,PIEPOLI,NA,NA,NA,20,,3.5,,,34.5,18.5,3,7.5,,,,,,,
2014-03-17,IPSOS,NA,NA,NA,23.2,0.6,3.2,,0.3,34.3,20,3,8.8,,,,,,,
2014-03-17,IPR,NA,NA,NA,21.5,,3.7,,,30,21.5,2.7,7.9,,,,,,,
2014-03-17,DATAMEDIA,NA,NA,NA,21,,4,,0.9,32.2,22.8,2.8,7.5,,,,,,,
2014-03-18,TECNE,NA,NA,NA,24.1,,3.5,,,31.4,20.5,3,7.7,,,,,,,
2014-03-19,IXE,NA,NA,NA,21.2,0.8,3.9,,,30.6,22.4,3.3,7,,,,,,,
2014-03-20,SWG,NA,NA,NA,21.9,1,5.2,,0.5,31.6,20.4,2.7,6.7,,,,,,,
2014-03-24,PIEPOLI,NA,NA,NA,20,,3.5,,,33.5,19.5,3,7,,,,,,,
2014-03-24,IPSOS,NA,NA,NA,22.6,0.5,3.4,,0.3,34.1,20.2,3,8.6,,,,,,,
2014-03-25,EUROMEDIA,NA,NA,NA,21.4,,4.5,,,31.2,20.5,3,6.2,,,,,,,
2014-03-26,TECNE,NA,NA,NA,23.4,,3.6,,,31.1,21.4,3.2,8.1,,,,,,,
2014-03-26,IXE,NA,NA,NA,18.4,0.7,5.5,,,31.7,24.6,3.3,6.3,,,,,,,
2014-03-26,IPR,NA,NA,NA,21.5,,3.7,,,30.5,21.5,2.9,8.3,,,,,,,
2014-03-28,"SCENARI POLITICI",NA,NA,NA,19,,5.6,,,28.6,26.1,3.5,7.9,,,,,,,
2014-03-28,LORIEN,NA,NA,NA,21,,5,,,33,22,2,8.5,,,,,,,
2014-04-01,TECNE,NA,NA,NA,22.7,,3.9,,,30.5,22.5,3.4,8.1,,,,,,,
2014-04-02,IXE,NA,NA,NA,16.9,0.5,4.8,,,32.8,25.5,3.6,6.8,,,,,,,
2014-04-08,TECNE,NA,NA,NA,22.1,,4.5,,,30.9,23.1,3.6,4.3,,,,,,,
2014-04-09,IXE,NA,NA,NA,17.2,0.6,4.9,,,32.9,24.9,3.7,6.6,,,,,,,
2014-04-15,TECNE,NA,NA,NA,22.3,,4.7,,,30.5,24.2,3.7,4.5,,,,,,,
2014-04-16,IXE,NA,NA,NA,16.8,0.6,4.6,,,33.5,25.3,3.4,6.8,,,,,,,
2014-04-17,"SCENARI POLITICI",NA,NA,NA,18.4,,5.2,,,28.5,27,3.8,7.7,,,,,,,
2014-04-18,EPOKE,NA,NA,NA,13.5,,6.2,,,33.1,23,2.7,6.6,,,,,,,
2014-04-22,TECNE,NA,NA,NA,22.7,,5,,,30.2,25,3.6,4.1,,,,,,,
2014-06-04,LORIEN,NA,NA,NA,16,0.5,6,,,45,16,4,4,,,,,,,
2014-06-10,PIEPOLI,NA,NA,NA,16,,6,,,42,21,3.5,4.5,,,,,,,
2014-06-16,PIEPOLI,NA,NA,NA,16,,6,,,42,21.5,3.5,4.5,,,,,,,
2014-06-19,SWG,NA,NA,NA,16.7,0.5,6.6,,,41,20.6,3.8,4,,,,,,,
2014-06-23,PIEPOLI,NA,NA,NA,15.5,,6,,,42,21.5,4,4.5,,,,,,,
2014-06-26,SWG,NA,NA,NA,18.1,0.7,6.6,,,42.6,19,3.3,4.4,,,,,,,
2014-06-30,PIEPOLI,NA,NA,NA,15.5,,6.5,,,41.5,21,4,4,,,,,,,
2014-06-30,LORIEN,NA,NA,NA,15.5,0.5,7,,,45,18,3,4.5,,,,,,,
2014-07-03,SWG,NA,NA,NA,16.6,1,7,,,41.8,19.7,3,4.1,,,,,,,
2014-07-07,PIEPOLI,NA,NA,NA,15,,6.5,,,41.5,21.5,4,4,,,,,,,
2014-07-09,IXE,NA,NA,NA,15.3,0.2,7.8,,,43.4,19.4,2.4,4.7,,,,,,,
2014-07-10,SWG,NA,NA,NA,17.3,0.7,6.9,,,41,20,3.3,4.1,,,,,,,
2014-07-14,PIEPOLI,NA,NA,NA,15,,6.5,,,41.5,21.5,4,4,,,,,,,
2014-07-14,Demopolis,NA,NA,NA,14,,6.5,,,44,19,3.2,4,,,,,,,
2014-07-17,SWG,NA,NA,NA,17.2,0.5,7.5,,,39,22,3.4,3.9,,,,,,,
2014-07-17,IXE,NA,NA,NA,14.9,0.3,7.5,,,43.1,19.3,2.7,5.2,,,,,,,
2014-07-19,EUROMEDIA,NA,NA,NA,17.5,,5.5,,,39.3,22.5,3.5,5.4,,,,,,,
2014-07-21,PIEPOLI,NA,NA,NA,15.5,,6.5,,,41.5,21.5,4,3.5,,,,,,,
2014-07-24,SWG,NA,NA,NA,17.7,0.5,7.1,,,38.9,20.7,3.3,4,,,,,,,
2014-07-28,PIEPOLI,NA,NA,NA,15,,7,,,41,21.5,4,3.5,,,,,,,
2014-07-31,SWG,NA,NA,NA,18.3,0.4,7,,,39.5,21,3.5,3.7,,,,,,,
2014-07-31,IXE,NA,NA,NA,15.6,0.4,7.3,,,42.7,19.7,2.5,4.6,,,,,,,
2014-08-04,PIEPOLI,NA,NA,NA,15,,7,,,40.5,21.5,3.5,4,,,,,,,
2014-08-06,IXE,NA,NA,NA,16.3,0.3,7.2,,,41.9,20.4,2.7,5.1,,,,,,,
2014-08-20,IXE,NA,NA,NA,16.1,0.4,7.3,,,42,20.4,2.7,5.1,,,,,,,
2014-08-27,IXE,NA,NA,NA,15.9,0.3,7.3,,,42.3,20.3,2.8,5.4,,,,,,,
2014-08-28,SWG,NA,NA,NA,16.8,0.7,7.2,,,39.7,21.8,3,3.5,,,,,,,
2014-08-31,LORIEN,NA,NA,NA,14.5,0.5,6.5,,,40,21,3,4,,,,,,,
2014-09-01,PIEPOLI,NA,NA,NA,15.5,,6.5,,,40.5,21.5,3.5,3.5,,,,,,,
2014-09-03,IXE,NA,NA,NA,15.7,0.4,7.8,,,41.9,20.5,2.7,6,,,,,,,
2014-09-04,SWG,NA,NA,NA,18,0.8,7.8,,,37.9,20.8,3.4,4.3,,,,,,,
2014-09-05,Demopolis,NA,NA,NA,14.5,,7,,,42,19,3,4,,,,,,,
2014-09-08,PIEPOLI,NA,NA,NA,15,,7,,,40.5,21.5,3.5,3.5,,,,,,,
2014-09-08,DATAMEDIA,NA,NA,NA,14.2,,7.5,,,39,20.6,3.9,5.4,,,,,,,
2014-09-10,IXE,NA,NA,NA,15.5,0.4,7.6,,,41.5,20.1,2.9,6.1,,,,,,,
2014-09-10,DEMOS,NA,NA,NA,18.6,,6.9,,,41.1,20,2.1,2.9,,,,,,,
2014-09-11,SWG,NA,NA,NA,17,0.7,7.3,,,37.7,21.7,3.6,4,,,,,,,
2014-09-15,PIEPOLI,NA,NA,NA,15.5,,7,,,40.5,21,3,3.5,,,,,,,
2014-09-15,IPSOS,NA,NA,NA,17,,6.5,,,41,20,3.2,8.1,,,,,,,
2014-09-16,DATAMEDIA,NA,NA,NA,15,,7.8,,,38,21,3.8,4.4,,,,,,,
2014-09-17,IXE,NA,NA,NA,15.9,0.3,7.9,,,40.4,20.5,3.1,6.1,,,,,,,
2014-09-18,SWG,NA,NA,NA,16.9,0.8,8.4,,,37,19.9,3.2,4.1,,,,,,,
2014-09-22,PIEPOLI,NA,NA,NA,15.5,,7,,,40,21,3,3.5,,,,,,,
2014-09-22,DATAMEDIA,NA,NA,NA,15,,7.9,,,38,19.8,3.9,4.6,,,,,,,
2014-09-24,IXE,NA,NA,NA,16,0.4,7.8,,,40.5,20.2,2.9,6,,,,,,,
2014-09-25,SWG,NA,NA,NA,15.9,0.9,8.1,,,37.6,21.5,3,3.9,,,,,,,
2014-09-29,PIEPOLI,NA,NA,NA,15.5,,7,,,40.5,21,3,3,,,,,,,
2014-09-29,DATAMEDIA,NA,NA,NA,13.3,,8,,,40.2,19.4,4,4,,,,,,,
2014-10-01,IXE,NA,NA,NA,15.7,0.4,8,,,40.2,20.8,3.2,5,,,,,,,
2014-10-02,SWG,NA,NA,NA,17.1,0.6,8.6,,,37.6,19.5,3.7,3.5,,,,,,,
2014-10-06,PIEPOLI,NA,NA,NA,15,,7,,,41,21,3,3,,,,,,,
2014-10-06,EUROMEDIA,NA,NA,NA,16.4,,8,,,37.5,21.9,4.2,5.1,,,,,,,
2014-10-06,DATAMEDIA,NA,NA,NA,13.5,,8,,,40.4,19.6,3.8,4.6,,,,,,,
2014-10-08,IXE,NA,NA,NA,15.4,0.4,8,,,39,21.3,3.1,6.2,,,,,,,
2014-10-09,SWG,NA,NA,NA,17.9,0.4,7.9,,,38.4,20.8,3.7,4.4,,,,,,,
2014-10-10,DEMOS,NA,NA,NA,15.6,,8.8,,,41.2,19.6,3.8,2.6,,,,,,,
2014-10-13,PIEPOLI,NA,NA,NA,15,,7.5,,,40.5,21.5,3,3,,,,,,,
2014-10-13,IPSOS,NA,NA,NA,15.8,,7.1,,,39.8,21.3,3.3,6,,,,,,,
2014-10-13,DATAMEDIA,NA,NA,NA,13.5,,8.2,,,40,20.3,4,4.4,,,,,,,
2014-10-15,IXE,NA,NA,NA,15.1,0.3,8.3,,,39.9,20.9,3.3,6.3,,,,,,,
2014-10-16,SWG,NA,NA,NA,17.2,0.4,7.8,,,39.6,19.9,3.2,4.1,,,,,,,
2014-10-20,PIEPOLI,NA,NA,NA,14.5,,8,,,41,21,3,3,,,,,,,
2014-10-20,EUROMEDIA,NA,NA,NA,16.1,,8.5,,,38,20.5,4.5,5.7,,,,,,,
2014-10-20,DATAMEDIA,NA,NA,NA,13.5,,8.5,,,41,20.8,4,4.6,,,,,,,
2014-10-22,IXE,NA,NA,NA,15.2,0.2,8,,,39.7,20.3,3.5,6.6,,,,,,,
2014-10-23,SWG,NA,NA,NA,15.7,,8.5,,,40.6,18.5,3.6,4.1,,,,,,,
2014-10-27,TECNE,NA,NA,NA,16,,9,,,39,19,4,4,,,,,,,
2014-10-27,PIEPOLI,NA,NA,NA,15,,8,,,40.5,20.5,3,3,,,,,,,
2014-10-27,DATAMEDIA,NA,NA,NA,13.8,,8.5,,,40.6,19.5,4.2,4.9,,,,,,,
2014-10-28,IPR,NA,NA,NA,14.5,,9,,,39.5,18,3,4,,,,,,,
2014-10-30,SWG,NA,NA,NA,16.3,,9,,,41.5,18,3,3.8,,,,,,,
2014-10-30,IXE,NA,NA,NA,15.1,0.4,8.4,,,39,20,3.3,6.6,,,,,,,
2014-11-03,PIEPOLI,NA,NA,NA,15,,8,,,40,20.5,3,3,,,,,,,
2014-11-04,DATAMEDIA,NA,NA,NA,14,,8.8,,,40,18.9,3.8,4.9,,,,,,,
2014-11-05,IXE,NA,NA,NA,15.2,0.2,8.5,,,38.9,19.9,3.6,6.5,,,,,,,
2014-11-06,SWG,NA,NA,NA,15.9,,9.3,,,40.1,19,3.4,3.4,,,,,,,
2014-11-09,EMG,NA,NA,NA,14.3,,10.7,,,40.7,20.9,2.9,3.1,,,,,,,
2014-11-10,PIEPOLI,NA,NA,NA,14.5,,8.5,,,40.5,20,3,3,,,,,,,
2014-11-10,IPSOS,NA,NA,NA,15.5,,8.5,,,38.6,20.6,3.5,6.3,,,,,,,
2014-11-10,EUROMEDIA,NA,NA,NA,15.4,,9.5,,,38.1,19.8,4.3,5.4,,,,,,,
2014-11-11,DATAMEDIA,NA,NA,NA,14,,9.2,,,39.7,19,3.5,4.9,,,,,,,
2014-11-12,IXE,NA,NA,NA,15,0.2,8.7,,,38.5,20,3.5,6.7,,,,,,,
2014-11-13,SWG,NA,NA,NA,14.8,,9.8,,,39.9,19.2,3.1,3.8,,,,,,,
2014-11-14,DEMOS,NA,NA,NA,16.2,,10.8,,,36.3,19.8,3.6,3.8,,,,,,,
2014-11-16,EMG,NA,NA,NA,14.4,,10.8,,,39.8,20.4,3.2,3.2,,,,,,,
2014-11-17,PIEPOLI,NA,NA,NA,14,,10,,,39.5,20,3,3,,,,,,,
2014-11-17,LORIEN,NA,NA,NA,15.2,,8.5,,1,36.5,20.5,3,3.8,,,,,,,
2014-11-17,EUROMEDIA,NA,NA,NA,16.1,,9.8,,,37.5,19.5,4,5.3,,,,,,,
2014-11-18,TECNE,NA,NA,NA,16,,10,,,38,18,3,4,,,,,,,
2014-11-18,DATAMEDIA,NA,NA,NA,14,,10,,,38,18,3.5,4.9,,,,,,,
2014-11-19,IXE,NA,NA,NA,15,0.4,9,,,38.2,19.8,3.4,6.6,,,,,,,
2014-11-20,SWG,NA,NA,NA,15.9,,9.2,,,39,19.7,3.9,3.2,,,,,,,
2014-11-20,IPR,NA,NA,NA,14,,10.5,,,40,17.5,2,4,,,,,,,
2014-11-23,EMG,NA,NA,NA,14.9,,11.4,,,37.9,19.6,3,3.6,,,,,,,
2014-11-24,PIEPOLI,NA,NA,NA,12.5,,12,,,40,19,3,3,,,,,,,
2014-11-25,DATAMEDIA,NA,NA,NA,13,,11.2,,,38,17.5,3.3,4.9,,,,,,,
2014-11-26,IXE,NA,NA,NA,14.8,0.3,9.4,,,38,19.6,3.2,6.2,,,,,,,
2014-11-27,SWG,NA,NA,NA,14.2,,11.8,,,38.5,17.8,3.2,4.3,,,,,,,
2014-11-30,EMG,NA,NA,NA,1.9,,12.5,,,36.5,18.5,3.7,3.4,,,,,,,
2014-12-01,PIEPOLI,NA,NA,NA,12.5,,12.5,,,39.5,18.5,3,3,,,,,,,
2014-12-02,DATAMEDIA,NA,NA,NA,13.5,,12,,,37.5,17.2,3,5.2,,,,,,,
2014-12-03,IXE,NA,NA,NA,14.5,0.2,10.1,,,38.4,18.9,3,5.6,,,,,,,
2014-12-03,Demopolis,NA,NA,NA,12.5,,13,,,38,17,3.5,4.3,,,,,,,
2014-12-04,SWG,NA,NA,NA,14,,11.2,,,38.6,17.8,3,4.3,,,,,,,
2014-12-07,EUROMEDIA,NA,NA,NA,15.9,,11.5,,,37.2,18.7,2.5,7,,,,,,,
2014-12-08,EMG,NA,NA,NA,14.2,,14.1,,,36.4,19,3,4,,,,,,,
2014-12-09,PIEPOLI,NA,NA,NA,12.5,,13.5,,,38,19.5,3,3,,,,,,,
2014-12-09,IPR,NA,NA,NA,14,,12.5,,,38,16,2,4,,,,,,,
2014-12-09,DATAMEDIA,NA,NA,NA,13.3,,13.5,,,37,18,2,5.4,,,,,,,
2014-12-10,IXE,NA,NA,NA,14.1,0.2,11.2,,,38.1,18.6,2.6,5.1,,,,,,,
2014-12-11,SWG,NA,NA,NA,14.6,,10.8,,,37.3,19,3.5,3.8,,,,,,,
2014-12-12,LORIEN,NA,NA,NA,14,,9,,1,39,18,3.2,4,,,,,,,
2014-12-14,LORIEN,NA,NA,NA,14,,10,,1,38.5,17,3,4.5,,,,,,,
2014-12-14,EMG,NA,NA,NA,14.1,,14.4,,,36.1,20,3.2,3.7,,,,,,,
2014-12-15,PIEPOLI,NA,NA,NA,13,,14,,,37,19.5,3,3,,,,,,,
2014-12-15,EUROMEDIA,NA,NA,NA,15.5,,11.7,,,36.8,19,2.5,6.9,,,,,,,
2014-12-16,TECNE,NA,NA,NA,15,,13,,,37,18,3,3,,,,,,,
2014-12-16,DATAMEDIA,NA,NA,NA,13.2,,13.5,,,36.8,18.1,2,5.2,,,,,,,
2014-12-17,IXE,NA,NA,NA,13.9,0.2,12.1,,,37.5,18.5,2.2,5.5,,,,,,,
2014-12-18,SWG,NA,NA,NA,15.1,,12,,,37,19.4,3.1,3.5,,,,,,,
2014-12-19,DEMOS,NA,NA,NA,13.6,,13.3,,,37,19.2,3.7,4.5,,,,,,,
2014-12-21,EMG,NA,NA,NA,14.7,,14.1,,,36.4,20.2,3.4,3.6,,,,,,,
2014-12-22,PIEPOLI,NA,NA,NA,13,,14,,,36.5,19.5,3,3.5,,,,,,,
2015-01-07,TECNE,NA,NA,NA,15,,14,,,37,19,3,4,,,,,,,
2015-01-07,IXE,NA,NA,NA,13.3,0.4,13,,,37.2,18.7,2.6,4.9,,,,,,,
2015-01-08,SWG,NA,NA,NA,14.1,,11.5,,,38.1,20.6,2.7,3.2,,,,,,,
2015-01-11,EMG,NA,NA,NA,14.3,,14.3,,,36,20.5,3.5,3.5,,,,,,,
2015-01-12,PIEPOLI,NA,NA,NA,12.5,,15,,,36.5,19,3.5,4,,,,,,,
2015-01-14,IXE,NA,NA,NA,13.1,0.5,13.2,,,37.6,18.9,2.9,4.9,,,,,,,
2015-01-14,IPSOS,NA,NA,NA,14.8,,12.8,,,34.8,20.6,3.2,7.5,,,,,,,
2015-01-15,SWG,NA,NA,NA,14.9,,10,,,37.2,21.5,3.1,3.6,,,,,,,
2015-01-18,EMG,NA,NA,NA,14.5,,14.1,,,35.6,20.8,3.5,3.6,,,,,,,
2015-01-19,PIEPOLI,NA,NA,NA,12.5,,15,,,36,18.5,3.5,4.5,,,,,,,
2015-01-19,IPSOS,NA,NA,NA,14.6,,13.5,,,34.6,20.4,3,7.4,,,,,,,
2015-01-19,EUROMEDIA,NA,NA,NA,14.5,,13,,,36,18.7,3.1,7,,,,,,,
2015-01-20,TECNE,NA,NA,NA,15,,13,,,35,20,3,4,,,,,,,
2015-01-21,IXE,NA,NA,NA,13.4,0.4,13.5,,,36.9,19,3.1,4.7,,,,,,,
2015-01-21,IPR,NA,NA,NA,13.3,0.8,13,,,36,19.5,2,4,,,,,,,
2015-01-21,DATAMEDIA,NA,NA,NA,13,,13.7,,,35.7,18.5,2.4,5.3,,,,,,,
2015-01-22,SWG,NA,NA,NA,15,,11.5,,,38,19,3.2,4.3,,,,,,,
2015-01-23,DEMOS,NA,NA,NA,15.8,,13,,,36.3,19.7,3.3,4.8,,,,,,,
2015-01-25,EMG,NA,NA,NA,14,,14.8,,,35.2,20.8,3.3,3.3,,,,,,,
2015-01-26,PIEPOLI,NA,NA,NA,12.5,,15.5,,,35,18,3.5,5,,,,,,,
2015-01-26,EUROMEDIA,NA,NA,NA,14.6,,13.5,,,35.2,18.9,3.5,6.3,,,,,,,
2015-01-27,TECNE,NA,NA,NA,15,,14,,,35,21,2,4,,,,,,,
2015-01-27,LORIEN,NA,NA,NA,14,,13.5,,0.5,36,17,3.5,4.5,,,,,,,
2015-01-28,IXE,NA,NA,NA,13.3,0.4,13.6,,,36.8,19.2,3,4.8,,,,,,,
2015-01-29,SWG,NA,NA,NA,16.1,,12.1,,,37.8,17.8,3.1,3.8,,,,,,,
2015-02-01,EMG,NA,NA,NA,13.1,,14.9,,,36.6,19.7,3.4,3.3,,,,,,,
2015-02-02,TECNE,NA,NA,NA,14,,14,,,38,19,2,4,,,,,,,
2015-02-02,PIEPOLI,NA,NA,NA,11.5,,15.5,,,36,18,3.5,5,,,,,,,
2015-02-02,IPSOS,NA,NA,NA,14,,14,,,36,20,4,7,,,,,,,
2015-02-02,IPR,NA,NA,NA,13,0.8,13,,,37,19,2,3,,,,,,,
2015-02-02,EUROMEDIA,NA,NA,NA,13.9,,13.6,,,36.8,18.5,3.9,6.5,,,,,,,
2015-02-04,IXE,NA,NA,NA,12.9,0.3,13.8,,,37,19.4,3.3,4.9,,,,,,,
2015-02-04,DATAMEDIA,NA,NA,NA,12.8,,14,,,36.8,18.1,2.5,4.5,,,,,,,
2015-02-06,SWG,NA,NA,NA,15.1,,12.2,,,39.5,17,3.4,3.2,,,,,,,
2015-02-06,DEMOS,NA,NA,NA,14.3,,11.3,,,37.7,19.8,3.5,5.1,,,,,,,
2015-02-08,EMG,NA,NA,NA,12.4,,15.2,,,37.2,19.2,3.6,3.7,,,,,,,
2015-02-09,PIEPOLI,NA,NA,NA,11.5,,16,,,37,17.5,3.5,4.5,,,,,,,
2015-02-09,EUROMEDIA,NA,NA,NA,14.2,,13.9,,,36.6,18.6,4,5.8,,,,,,,
2015-02-10,IPR,NA,NA,NA,13,0.8,14.5,,,38,19,2,3,,,,,,,
2015-02-11,IXE,NA,NA,NA,12.8,0.2,13.9,,,37.5,19.1,3.1,4.6,,,,,,,
2015-02-11,DATAMEDIA,NA,NA,NA,13,,14.2,,,37.1,18,2.3,3.5,,,,,,,
2015-02-12,SWG,NA,NA,NA,14.6,,12.3,,,38.7,18.1,2.8,3.4,,,,,,,
2015-02-15,EMG,NA,NA,NA,12,,15.5,,,37.1,19.8,3.8,3.2,,,,,,,
2015-02-16,PIEPOLI,NA,NA,NA,11.5,,15.5,,,38,17,3.5,4.5,,,,,,,
2015-02-16,LORIEN,NA,NA,NA,13.5,,14.5,,0.5,38,18,3,4,,,,,,,
2015-02-16,IPSOS,NA,NA,NA,13.5,,13.5,,,37.2,20.2,3.1,7.1,,,,,,,
2015-02-16,EUROMEDIA,NA,NA,NA,14,,14,,,36.7,18.3,3.9,5.6,,,,,,,
2015-02-17,IPR,NA,NA,NA,13.5,,14.5,,,38.5,18.5,2,3.5,,,,,,,
2015-02-17,DATAMEDIA,NA,NA,NA,12.8,,14.7,,,37,18.7,2.5,3.5,,,,,,,
2015-02-18,TECNE,NA,NA,NA,14,,14,,,38,18,3,5,,,,,,,
2015-02-18,IXE,NA,NA,NA,13,0.2,13.8,,,37.8,18.7,2.9,4.8,,,,,,,
2015-02-22,SWG,NA,NA,NA,15.9,,12.3,,,39.4,16.8,2.7,4.2,,,,,,,
2015-02-22,EMG,NA,NA,NA,12.4,,15.1,,,37.2,20.1,3.8,3,,,,,,,
2015-02-23,PIEPOLI,NA,NA,NA,11,,16,,,39,16.6,3.5,4.5,,,,,,,
2015-02-24,EMG,NA,NA,NA,12.6,,15,,,37.1,20,3.9,3.1,,,,,,,
2015-02-24,DATAMEDIA,NA,NA,NA,13.2,,14,,,37,19.3,2.5,3.3,,,,,,,
2015-02-25,IXE,NA,NA,NA,12.6,0.1,14.2,,,38.5,18.3,2.9,4.1,,,,,,,
2015-02-26,SWG,NA,NA,NA,16.1,,12,,,40.2,16.1,2.4,3.9,,,,,,,
2015-02-28,LORIEN,NA,NA,NA,12.5,,15,,0.5,39,17.5,2.5,4,,,,,,,
2015-02-28,EMG,NA,NA,NA,12,,15.9,,,37.1,19.6,4.1,3.1,,,,,,,
2015-03-02,PIEPOLI,NA,NA,NA,11,,16,,,38,17,3.5,4,,,,,,,
2015-03-02,IPSOS,NA,NA,NA,13.1,,14.7,,,36.5,19.7,4,6.6,,,,,,,
2015-03-02,EUROMEDIA,NA,NA,NA,13,,14.6,,,37.2,17.5,4.2,2,,,,,,,
2015-03-03,DATAMEDIA,NA,NA,NA,12.4,,14.2,,,37,19.4,2.5,3.3,,,,,,,
2015-03-04,IXE,NA,NA,NA,12.9,0.1,14.2,,,38.3,18.5,3.3,4.3,,,,,,,
2015-03-05,SWG,NA,NA,NA,14.7,,13.6,,,39.8,17,2.3,3.4,,,,,,,
2015-03-05,Demopolis,NA,NA,NA,11.5,,15,,,38,19,4,3.8,,,,,,,
2015-03-08,EMG,NA,NA,NA,11.6,,16.1,,,37.4,19.9,4.3,3,,,,,,,
2015-03-09,PIEPOLI,NA,NA,NA,11,,16,,,38,17.5,3.5,4,,,,,,,
2015-03-09,LORIEN,NA,NA,NA,12,,14.5,,,38.5,17.5,2.5,4.3,,,,,,,
2015-03-10,DATAMEDIA,NA,NA,NA,12.5,,14.5,,,37.2,19.2,2.7,3.2,,,,,,,
2015-03-11,SWG,NA,NA,NA,16,,13,,,39.2,16.5,2.2,3.8,,,,,,,
2015-03-11,IXE,NA,NA,NA,12.6,,13.5,,,38.5,19.3,3.1,4.5,,,,,,,
2015-03-13,IPR,NA,NA,NA,12,,13.5,,,38.5,18.5,2.5,4,,,,,,,
2015-03-15,EMG,NA,NA,NA,11.7,,15.1,,,37.6,20.2,4.4,3.1,,,,,,,
2015-03-16,PIEPOLI,NA,NA,NA,11,,15.5,,,38,18.5,3.5,3.5,,,,,,,
2015-03-16,EUROMEDIA,NA,NA,NA,13,,13.7,,,37,18.6,4.4,5.6,,,,,,,
2015-03-17,DATAMEDIA,NA,NA,NA,12.6,,14.4,,,37.4,19.5,2.8,2.5,,,,,,,
2015-03-18,IXE,NA,NA,NA,12.5,,13.4,,,38.8,18.6,3.3,4.6,,,,,,,
2015-03-19,SWG,NA,NA,NA,14.8,,12.2,,,39.7,17.7,3,2.9,,,,,,,
2015-03-22,LORIEN,NA,NA,NA,13,,14,,,38,17.5,2.8,4,,,,,,,
2015-03-22,EMG,NA,NA,NA,11.4,,15.3,,,37,20.3,4.8,3,,,,,,,
2015-03-23,PIEPOLI,NA,NA,NA,11,,15,,,38,19,3.5,3,,,,,,,
2015-03-23,EUROMEDIA,NA,NA,NA,13.2,,13.5,,,36.8,19.5,4.5,4.8,,,,,,,
2015-03-24,DATAMEDIA,NA,NA,NA,12.5,,14.5,,,37.1,19.7,3,2.4,,,,,,,
2015-03-25,IXE,NA,NA,NA,12.7,,13.7,,,38.9,18.5,3.5,4.1,,,,,,,
2015-03-26,SWG,NA,NA,NA,15.6,,12,,,38.6,17.5,3.3,3.6,,,,,,,
2015-03-27,DEMOS,NA,NA,NA,13.5,,11.5,,,36.6,20.4,4.8,3.6,,,,,,,
2015-03-29,EMG,NA,NA,NA,11,,15.4,,,37.2,20.3,5,2.9,,,,,,,
2015-03-30,PIEPOLI,NA,NA,NA,10.5,,14.5,,,38,19,4,3,,,,,,,
2015-03-30,EUROMEDIA,NA,NA,NA,13,,13.5,,,37,20,4.5,2.6,,,,,,,
2015-03-31,DATAMEDIA,NA,NA,NA,12.6,,14.6,,,37.1,19.8,3.2,2.4,,,,,,,
2015-04-01,TECNE,NA,NA,NA,12.5,0.5,13.5,,,37.5,19.5,3,3,,,,,,,
2015-04-01,SWG,NA,NA,NA,14.6,,12.6,,,39.4,17,2.9,4.2,,,,,,,
2015-04-01,IXE,NA,NA,NA,12.9,,13.5,,,38.4,18.7,3.9,4.5,,,,,,,
2015-04-01,IPR,NA,NA,NA,12,1,13.5,,,36,19,3,3,,,,,,,
2015-04-02,IPSOS,NA,NA,NA,13.5,,13.7,,,35.7,21.3,4,7.2,,,,,,,
2015-04-06,EMG,NA,NA,NA,11.3,,15.2,,,36.8,20.7,5.1,2.8,,,,,,,
2015-04-07,PIEPOLI,NA,NA,NA,10.5,,14.5,,,38,19.5,4,3,,,,,,,
2015-04-07,EUROMEDIA,NA,NA,NA,13.3,,13.7,,,36.6,20.3,4.6,2.8,,,,,,,
2015-04-07,DATAMEDIA,NA,NA,NA,12.6,,14.8,,,36.9,19.8,3.3,2.2,,,,,,,
2015-04-08,SWG,NA,NA,NA,14.8,,12,,,39.8,17.8,3.1,3.8,,,,,,,
2015-04-08,IXE,NA,NA,NA,13.1,,13.5,,,37.6,19,3.9,4.6,,,,,,,
2015-04-09,Demopolis,NA,NA,NA,11.2,,14.5,,,37,19.8,4,3.4,,,,,,,
2015-04-12,EMG,NA,NA,NA,12.1,,15.5,,,35.3,21.3,5,2.9,,,,,,,
2015-04-13,PIEPOLI,NA,NA,NA,10,,14.5,,,38.5,20,4,3,,,,,,,
2015-04-13,EUROMEDIA,NA,NA,NA,13.1,,13.5,,,36,20,4.8,2.9,,,,,,,
2015-04-14,DATAMEDIA,NA,NA,NA,12.6,,14.8,,,36.2,20.5,3.8,2.3,,,,,,,
2015-04-15,SWG,NA,NA,NA,14.5,,13.4,,,38.5,17.4,3,3.5,,,,,,,
2015-04-15,IXE,NA,NA,NA,12.9,,13.3,,,36.9,20,3.7,4.7,,,,,,,
